#TYPE System.Data.DataRow
"FileName","ARCH","ASLR","DEP","Authenticode","StrongNaming","SafeSEH","ControlFlowGuard"
"C:\windows\SysWOW64\IME\SHARED\IMJKAPI.DLL","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\IME\SHARED\MSCAND20.DLL","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\inetsrv\appcmd.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\inetsrv\apphostsvc.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\inetsrv\appobj.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\inetsrv\aspnetca.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\inetsrv\authanon.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\inetsrv\cachfile.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\inetsrv\cachhttp.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\inetsrv\cachtokn.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\inetsrv\cachuri.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\inetsrv\defdoc.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\inetsrv\filter.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\inetsrv\httpmib.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\inetsrv\hwebcore.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\inetsrv\iiscore.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\inetsrv\iisreg.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\inetsrv\iisres.dll","I386","True","True","True","N/A","N/A","False"
"C:\windows\SysWOW64\inetsrv\iissetup.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\inetsrv\iissyspr.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\inetsrv\iisutil.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\inetsrv\iisw3adm.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\inetsrv\isapi.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\inetsrv\Microsoft.Web.Administration.dll","I386","True","True","True","True","N/A","False"
"C:\windows\SysWOW64\inetsrv\modrqflt.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\inetsrv\nativerd.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\inetsrv\protsup.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\inetsrv\rsca.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\inetsrv\rscaext.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\inetsrv\uihelper.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\inetsrv\validcfg.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\inetsrv\w3ctrlps.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\inetsrv\w3ctrs.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\inetsrv\w3dt.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\inetsrv\w3logsvc.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\inetsrv\w3tp.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\inetsrv\w3wp.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\inetsrv\w3wphost.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\inetsrv\wbhstipm.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\inetsrv\wbhst_pm.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\inetsrv\XPath.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\InputMethod\CHS\ChsIFEComp.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\InputMethod\JPN\Windows.Globalization.JapanesePhoneme.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\InstallShield\setupdir\0003\_setup.dll","I386","False","False","True","N/A","False","False"
"C:\windows\SysWOW64\InstallShield\setupdir\0005\_setup.dll","I386","False","False","True","N/A","False","False"
"C:\windows\SysWOW64\InstallShield\setupdir\0006\_setup.dll","I386","False","False","True","N/A","False","False"
"C:\windows\SysWOW64\InstallShield\setupdir\0007\_setup.dll","I386","False","False","True","N/A","False","False"
"C:\windows\SysWOW64\InstallShield\setupdir\0008\_setup.dll","I386","False","False","True","N/A","False","False"
"C:\windows\SysWOW64\InstallShield\setupdir\0009\_setup.dll","I386","False","False","True","N/A","False","False"
"C:\windows\SysWOW64\InstallShield\setupdir\000a\_setup.dll","I386","False","False","True","N/A","False","False"
"C:\windows\SysWOW64\InstallShield\setupdir\000b\_setup.dll","I386","False","False","True","N/A","False","False"
"C:\windows\SysWOW64\InstallShield\setupdir\000e\_setup.dll","I386","False","False","True","N/A","False","False"
"C:\windows\SysWOW64\InstallShield\setupdir\0010\_setup.dll","I386","False","False","True","N/A","False","False"
"C:\windows\SysWOW64\InstallShield\setupdir\0011\_setup.dll","I386","False","False","True","N/A","False","False"
"C:\windows\SysWOW64\InstallShield\setupdir\0012\_setup.dll","I386","False","False","True","N/A","False","False"
"C:\windows\SysWOW64\InstallShield\setupdir\0013\_setup.dll","I386","False","False","True","N/A","False","False"
"C:\windows\SysWOW64\InstallShield\setupdir\0014\_setup.dll","I386","False","False","True","N/A","False","False"
"C:\windows\SysWOW64\InstallShield\setupdir\0015\_setup.dll","I386","False","False","True","N/A","False","False"
"C:\windows\SysWOW64\InstallShield\setupdir\0019\_setup.dll","I386","False","False","True","N/A","False","False"
"C:\windows\SysWOW64\InstallShield\setupdir\001a\_setup.dll","I386","False","False","True","N/A","False","False"
"C:\windows\SysWOW64\InstallShield\setupdir\001b\_setup.dll","I386","False","False","True","N/A","False","False"
"C:\windows\SysWOW64\InstallShield\setupdir\001d\_setup.dll","I386","False","False","True","N/A","False","False"
"C:\windows\SysWOW64\InstallShield\setupdir\001e\_setup.dll","I386","False","False","True","N/A","False","False"
"C:\windows\SysWOW64\InstallShield\setupdir\001f\_setup.dll","I386","False","False","True","N/A","False","False"
"C:\windows\SysWOW64\InstallShield\setupdir\0021\_setup.dll","I386","False","False","True","N/A","False","False"
"C:\windows\SysWOW64\InstallShield\setupdir\0024\_setup.dll","I386","False","False","True","N/A","False","False"
"C:\windows\SysWOW64\InstallShield\setupdir\002d\_setup.dll","I386","False","False","True","N/A","False","False"
"C:\windows\SysWOW64\InstallShield\setupdir\0404\_setup.dll","I386","False","False","True","N/A","False","False"
"C:\windows\SysWOW64\InstallShield\setupdir\040c\_setup.dll","I386","False","False","True","N/A","False","False"
"C:\windows\SysWOW64\InstallShield\setupdir\0416\_setup.dll","I386","False","False","True","N/A","False","False"
"C:\windows\SysWOW64\InstallShield\setupdir\0804\_setup.dll","I386","False","False","True","N/A","False","False"
"C:\windows\SysWOW64\InstallShield\setupdir\0816\_setup.dll","I386","False","False","True","N/A","False","False"
"C:\windows\SysWOW64\InstallShield\setupdir\0c0c\_setup.dll","I386","False","False","True","N/A","False","False"
"C:\windows\SysWOW64\InstallShield\setup.exe","I386","False","False","True","N/A","False","False"
"C:\windows\SysWOW64\InstallShield\_isdel.exe","I386","False","False","True","N/A","False","False"
"C:\windows\SysWOW64\InstallShield\_setup.dll","I386","False","False","True","N/A","False","False"
"C:\windows\SysWOW64\Macromed\Flash\FlashUtil_ActiveX.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Macromed\Flash\FlashUtil_ActiveX.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\migration\audmigplugin.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\migration\bthmigplugin.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\migration\CntrtextMig.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\migration\commig.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\migration\hwvidmigplugin.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\migration\iismig.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\migration\imjpmig.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\migration\imkrmig.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\migration\MapsMigPlugin.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\migration\modemmigplugin.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\migration\msctfmig.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\migration\netiomig.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\migration\scmdmigplugin.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\migration\shmig.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\migration\sppmig.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\migration\SxsMigPlugin.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\migration\TableTextServiceMig.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\migration\WininetPlugin.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\migration\WMIMigrationPlugin.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\migration\WpcMigration.Uplevel.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\migration\WSearchMigPlugin.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\migration\WsUpgrade.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\migwiz\unbcl.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\MUI\0409\mscorees.dll","I386","True","True","True","N/A","N/A","False"
"C:\windows\SysWOW64\Npcap\NpcapHelper.exe","I386","True","True","True","N/A","True","False"
"C:\windows\SysWOW64\Npcap\Packet.dll","I386","True","True","True","N/A","True","False"
"C:\windows\SysWOW64\Npcap\WlanHelper.exe","I386","True","True","True","N/A","True","False"
"C:\windows\SysWOW64\Npcap\wpcap.dll","I386","True","True","True","N/A","True","False"
"C:\windows\SysWOW64\oobe\cmisetup.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\oobe\SetupCleanupTask.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\PerceptionSimulation\SixDofControllerManager.ProxyStubs.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\PerceptionSimulation\VirtualCameraManager.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\PerceptionSimulation\VirtualDisplayManager.ProxyStubs.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\setup\cmmigr.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\setup\comsetup.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\setup\msdtcstp.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\setup\pbkmigr.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\setup\RasMigPlugin.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\setup\tssysprep.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Speech\Common\sapi.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Speech\Engines\SR\spsreng.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Speech\Engines\SR\spsrx.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Speech\Engines\SR\srloc.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Speech\Engines\TTS\MSTTSEngine.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Speech\Engines\TTS\MSTTSLoc.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Speech\SpeechUX\SpeechUXPS.DLL","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Speech_OneCore\Common\sapi_onecore.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Speech_OneCore\Common\SpeechModelDownload.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Speech_OneCore\Common\SpeechServiceWinRTApi.ProxyStub.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Speech_OneCore\Common\Windows.Speech.Dictation.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Speech_OneCore\Common\Windows.Speech.Pal.Desktop.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Speech_OneCore\Common\Windows.Speech.Shell.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Speech_OneCore\Engines\SR\spsreng_onecore.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Speech_OneCore\Engines\SR\spsrx_onecore.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Speech_OneCore\Engines\TTS\MSTTSEngine_OneCore.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Speech_OneCore\Engines\TTS\MSTTSLoc_OneCore.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\wbem\en\Microsoft.AppV.AppVClientWmi.resources.dll","I386","True","True","True","True","N/A","False"
"C:\windows\SysWOW64\wbem\xml\wmi2xml.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\wbem\esscli.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\wbem\fastprox.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\wbem\ipmiprr.dll","I386","True","True","True","N/A","N/A","False"
"C:\windows\SysWOW64\wbem\ipmiprv.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\wbem\Microsoft.AppV.AppVClientWmi.dll","I386","True","True","True","True","N/A","False"
"C:\windows\SysWOW64\wbem\Microsoft.Uev.AgentWmi.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\wbem\mofcomp.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\wbem\mofd.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\wbem\msdtcwmi.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\wbem\PolicMan.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\wbem\PrintManagementProvider.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\wbem\RacWmiProv.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\wbem\schedprov.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\wbem\stdprov.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\wbem\vdswmi.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\wbem\viewprov.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\wbem\vsswmi.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\wbem\wbemcntl.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\wbem\wbemdisp.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\wbem\wbemprox.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\wbem\wbemsvc.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\wbem\WdacWmiProv.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\wbem\Win32_Tpm.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\wbem\WinMgmt.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\wbem\WMIADAP.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\wbem\WmiApRpl.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\wbem\WMIC.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\wbem\WMICOOKR.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\wbem\WmiDcPrv.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\wbem\WmiPerfClass.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\wbem\WmiPerfInst.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\wbem\WmiPrvSE.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\wbem\wmiutils.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\WindowsPowerShell\v1.0\en\powershell_ise.resources.dll","I386","True","True","True","True","N/A","False"
"C:\windows\SysWOW64\WindowsPowerShell\v1.0\Modules\AppBackgroundTask\Microsoft.Windows.AppBackgroundTask.Commands.dll","I386","True","True","True","True","N/A","False"
"C:\windows\SysWOW64\WindowsPowerShell\v1.0\Modules\AppvClient\en\Microsoft.AppV.AppvClientComConsumer.resources.dll","I386","True","True","True","True","N/A","False"
"C:\windows\SysWOW64\WindowsPowerShell\v1.0\Modules\AppvClient\en\Microsoft.AppV.AppVClientPowerShell.resources.dll","I386","True","True","True","True","N/A","False"
"C:\windows\SysWOW64\WindowsPowerShell\v1.0\Modules\AppvClient\Microsoft.AppV.AppvClientComConsumer.dll","I386","True","True","True","True","True","False"
"C:\windows\SysWOW64\WindowsPowerShell\v1.0\Modules\AppvClient\Microsoft.AppV.AppVClientPowerShell.dll","I386","True","True","True","True","N/A","False"
"C:\windows\SysWOW64\WindowsPowerShell\v1.0\Modules\AppvClient\Microsoft.AppV.ClientProgrammability.Eventing.dll","I386","True","True","True","True","N/A","False"
"C:\windows\SysWOW64\WindowsPowerShell\v1.0\Modules\BitLocker\Microsoft.BitLocker.Structures.dll","I386","True","True","True","True","N/A","False"
"C:\windows\SysWOW64\WindowsPowerShell\v1.0\Modules\BitsTransfer\Microsoft.BackgroundIntelligentTransfer.Management.Interop.dll","I386","True","True","True","True","True","False"
"C:\windows\SysWOW64\WindowsPowerShell\v1.0\Modules\DeliveryOptimization\Microsoft.Windows.DeliveryOptimization.AdminCommands.dll","I386","True","True","True","True","N/A","False"
"C:\windows\SysWOW64\WindowsPowerShell\v1.0\Modules\Dism\en\Microsoft.Dism.Powershell.Resources.dll","I386","True","True","True","False","N/A","False"
"C:\windows\SysWOW64\WindowsPowerShell\v1.0\Modules\Dism\Microsoft.Dism.PowerShell.dll","I386","True","True","True","False","N/A","False"
"C:\windows\SysWOW64\WindowsPowerShell\v1.0\Modules\DnsClient\dnslookup.dll","I386","True","True","True","False","N/A","False"
"C:\windows\SysWOW64\WindowsPowerShell\v1.0\Modules\IISAdministration\Microsoft.IIS.PowerShell.Commands.dll","I386","True","True","True","True","N/A","False"
"C:\windows\SysWOW64\WindowsPowerShell\v1.0\Modules\IISAdministration\Microsoft.Web.Administration.dll","I386","True","True","True","True","N/A","False"
